time,price
1455120293,4.38
1455123893,4.65
1455127493,4.32
1455131093,4.33
1455134693,4.31
1455138293,4.20
1455141893,4.09
1455145493,4.37
1455149093,3.90
1455152693,4.05
1455156293,4.13
1455159893,4.14
1455163493,4.35
1455167093,4.43
1455170693,4.48
1455174293,4.63
1455177893,4.63
1455181493,4.54
1455185093,4.76
1455188693,4.69
1455192293,4.50
1455195893,4.17
1455199493,4.13
1455203093,4.47
1455206693,4.50
1455210293,4.61
1455213893,4.86
1455217493,4.98
1455221093,5.09
1455224693,5.11
1455228293,5.31
1455231893,5.18
1455235493,5.45
1455239093,5.36
1455242693,5.59
1455246293,5.85
1455249893,6.35
1455253493,6.08
1455257093,6.17
1455260693,5.94
1455264293,6.46
1455267893,6.32
1455271493,6.15
1455275093,5.50
1455278693,5.40
1455282293,4.90
1455285893,5.66
1455289493,5.39
1455293093,5.66
1455296693,5.95
1455300293,5.40
1455303893,5.29
1455307493,5.42
1455311093,5.67
1455314693,5.58
1455318293,5.87
1455321893,5.91
1455325493,5.96
1455329093,5.63
1455332693,5.50
1455336293,5.38
1455339893,5.75
1455343493,5.31
1455347093,5.34
1455350693,5.47
1455354293,5.61
1455357893,5.17
1455361493,4.79
1455365093,5.13
1455368693,5.35
1455372293,4.95
1455375893,4.97
1455379493,4.81
1455383093,4.99
1455386693,4.37
1455390293,4.32
1455393893,4.12
1455397493,4.49
1455401093,4.51
1455404693,4.53
1455408293,4.48
1455411893,4.68
1455415493,4.74
1455419093,4.88
1455422693,5.25
1455426293,5.19
1455429893,5.24
1455433493,4.99
1455437093,4.86
1455440693,4.82
1455444293,4.75
1455447893,4.50
1455451493,4.67
1455455093,4.67
1455458693,4.67
1455462293,4.80
1455465893,4.68
1455469493,4.90
1455473093,4.96
1455476693,4.81
1455480293,4.68
1455483893,4.70
1455487493,4.94
1455491093,4.92
1455494693,4.84
1455498293,4.98
1455501893,5.20
1455505493,5.21
1455509093,5.18
1455512693,5.20
1455516293,5.22
1455519893,5.35
1455523493,5.69
1455527093,5.42
1455530693,5.78
1455534293,5.68
1455537893,5.51
1455541493,5.51
1455545093,5.49
1455548693,5.58
1455552293,5.49
1455555893,5.59
1455559493,5.48
1455563093,5.46
1455566693,5.28
1455570293,5.19
1455573893,5.28
1455577493,5.09
1455581093,5.13
1455584693,5.20
1455588293,5.17
1455591893,5.19
1455595493,5.23
1455599093,5.19
1455602693,5.26
1455606293,5.14
1455609893,5.20
1455613493,5.33
1455617093,5.15
1455620693,5.15
1455624293,5.13
1455627893,5.13
1455631493,5.04
1455635093,4.69
1455638693,4.95
1455642293,4.94
1455645893,4.93
1455649493,4.71
1455653093,4.71
1455656693,4.55
1455660293,4.43
1455663893,4.11
1455667493,4.46
1455671093,4.40
1455674693,4.27
1455678293,4.29
1455681893,4.26
1455685493,4.37
1455689093,4.51
1455692693,4.72
1455696293,4.42
1455699893,4.37
1455703493,4.36
1455707093,4.51
1455710693,4.14
1455714293,3.88
1455717893,3.94
1455721493,3.86
1455725093,4.12
1455728693,3.84
1455732293,3.72
1455735893,3.97
1455739493,3.90
1455743093,3.98
1455746693,4.02
1455750293,4.17
1455753893,4.06
1455757493,3.80
1455761093,3.66
1455764693,3.87
1455768293,3.84
1455771893,3.61
1455775493,3.55
1455779093,3.52
1455782693,3.45
1455786293,3.71
1455789893,3.71
1455793493,3.71
1455797093,3.55
1455800693,3.88
1455804293,4.32
1455807893,4.55
1455811493,4.32
1455815093,4.38
1455818693,4.25
1455822293,4.21
1455825893,4.44
1455829493,4.38
1455833093,4.25
1455836693,4.27
1455840293,4.30
1455843893,4.13
1455847493,4.11
1455851093,4.22
1455854693,4.35
1455858293,4.29
1455861893,4.29
1455865493,4.49
1455869093,4.34
1455872693,4.61
1455876293,4.62
1455879893,4.58
1455883493,4.69
1455887093,4.48
1455890693,4.55
1455894293,4.52
1455897893,4.52
1455901493,4.51
1455905093,4.51
1455908693,4.56
1455912293,4.19
1455915893,4.17
1455919493,4.39
1455923093,4.45
1455926693,4.51
1455930293,4.45
1455933893,4.45
1455937493,4.55
1455941093,4.46
1455944693,4.71
1455948293,4.69
1455951893,4.63
1455955493,4.70
1455959093,4.53
1455962693,4.48
1455966293,4.42
1455969893,4.55
1455973493,4.55
1455977093,4.52
1455980693,4.39
1455984293,4.62
1455987893,4.51
1455991493,4.44
1455995093,4.43
1455998693,4.17
1456002293,4.15
1456005893,4.10
1456009493,4.29
1456013093,4.25
1456016693,4.34
1456020293,4.50
1456023893,4.37
1456027493,4.37
1456031093,4.37
1456034693,4.23
1456038293,4.28
1456041893,4.31
1456045493,4.26
1456049093,4.25
1456052693,4.20
1456056293,4.36
1456059893,4.44
1456063493,4.44
1456067093,4.45
1456070693,4.45
1456074293,4.48
1456077893,4.38
1456081493,4.42
1456085093,4.43
1456088693,4.39
1456092293,4.51
1456095893,4.43
1456099493,4.45
1456103093,4.58
1456106693,4.55
1456110293,4.41
1456113893,4.64
1456117493,4.51
1456121093,4.63
1456124693,4.66
1456128293,4.73
1456131893,4.85
1456135493,4.94
1456139093,5.14
1456142693,5.31
1456146293,5.24
1456149893,5.11
1456153493,4.78
1456157093,5.14
1456160693,5.12
1456164293,5.01
1456167893,5.17
1456171493,5.07
1456175093,5.28
1456178693,5.18
1456182293,5.20
1456185893,5.24
1456189493,5.24
1456193093,5.28
1456196693,5.48
1456200293,5.61
1456203893,5.74
1456207493,5.91
1456211093,5.71
1456214693,5.99
1456218293,5.64
1456221893,5.83
1456225493,5.67
1456229093,5.80
1456232693,5.60
1456236293,5.65
1456239893,5.78
1456243493,5.70
1456247093,5.67
1456250693,5.56
1456254293,5.65
1456257893,5.79
1456261493,5.80
1456265093,5.51
1456268693,5.33
1456272293,5.55
1456275893,5.52
1456279493,5.52
1456283093,5.60
1456286693,5.66
1456290293,5.51
1456293893,5.55
1456297493,5.52
1456301093,5.55
1456304693,5.57
1456308293,5.76
1456311893,5.55
1456315493,5.72
1456319093,5.72
1456322693,5.53
1456326293,5.53
1456329893,5.50
1456333493,5.73
1456337093,5.61
1456340693,5.58
1456344293,6.02
1456347893,5.99
1456351493,5.99
1456355093,6.18
1456358693,6.00
1456362293,6.13
1456365893,6.02
1456369493,6.13
1456373093,6.20
1456376693,6.19
1456380293,6.29
1456383893,6.35
1456387493,6.50
1456391093,6.43
1456394693,6.22
1456398293,6.33
1456401893,6.21
1456405493,6.22
1456409093,6.22
1456412693,6.24
1456416293,6.25
1456419893,6.47
1456423493,6.26
1456427093,6.23
1456430693,6.49
1456434293,6.15
1456437893,5.99
1456441493,6.03
1456445093,5.89
1456448693,5.91
1456452293,5.76
1456455893,5.95
1456459493,5.95
1456463093,6.13
1456466693,6.20
1456470293,5.82
1456473893,5.75
1456477493,6.00
1456481093,5.80
1456484693,6.02
1456488293,6.07
1456491893,6.09
1456495493,6.07
1456499093,6.06
1456502693,6.05
1456506293,6.22
1456509893,6.01
1456513493,5.80
1456517093,5.99
1456520693,5.95
1456524293,5.79
1456527893,5.88
1456531493,6.06
1456535093,6.06
1456538693,6.02
1456542293,5.78
1456545893,5.97
1456549493,5.95
1456553093,5.79
1456556693,6.01
1456560293,5.81
1456563893,6.07
1456567493,6.06
1456571093,5.99
1456574693,6.12
1456578293,5.83
1456581893,6.25
1456585493,6.21
1456589093,6.15
1456592693,6.24
1456596293,6.47
1456599893,6.45
1456603493,6.45
1456607093,6.48
1456610693,6.48
1456614293,6.48
1456617893,6.41
1456621493,6.37
1456625093,6.37
1456628693,6.30
1456632293,6.30
1456635893,6.32
1456639493,6.27
1456643093,6.20
1456646693,6.24
1456650293,6.35
1456653893,6.21
1456657493,6.28
1456661093,6.39
1456664693,6.45
1456668293,6.27
1456671893,6.38
1456675493,6.46
1456679093,6.40
1456682693,6.50
1456686293,6.50
1456689893,6.50
1456693493,6.51
1456697093,6.51
1456700693,6.51
1456704293,6.44
1456707893,6.45
1456711493,6.36
1456715093,6.48
1456718693,6.48
1456722293,6.47
1456725893,6.39
1456729493,6.45
1456733093,6.54
1456736693,6.59
1456740293,6.60
1456743893,6.51
1456747493,6.52
1456751093,6.49
1456754693,6.49
1456758293,6.33
1456761893,6.41
1456765493,6.12
1456769093,6.13
1456772693,6.25
1456776293,6.37
1456779893,6.33
1456783493,6.33
1456787093,6.36
1456790693,6.48
1456794293,6.49
1456797893,6.31
1456801493,6.29
1456805093,6.36
1456808693,6.46
1456812293,6.26
1456815893,6.36
1456819493,6.41
1456823093,6.39
1456826693,6.48
1456830293,6.41
1456833893,6.45
1456837493,6.36
1456841093,6.46
1456844693,6.39
1456848293,6.30
1456851893,6.55
1456855493,6.53
1456859093,6.55
1456862693,6.43
1456866293,6.77
1456869893,7.15
1456873493,7.35
1456877093,7.28
1456880693,7.59
1456884293,7.34
1456887893,7.50
1456891493,7.60
1456895093,7.48
1456898693,7.51
1456902293,7.55
1456905893,7.47
1456909493,7.62
1456913093,7.59
1456916693,7.51
1456920293,7.52
1456923893,7.37
1456927493,7.41
1456931093,7.50
1456934693,7.64
1456938293,7.93
1456941893,8.24
1456945493,8.28
1456949093,8.38
1456952693,8.43
1456956293,8.22
1456959893,8.31
1456963493,8.31
1456967093,8.51
1456970693,8.43
1456974293,8.37
1456977893,8.45
1456981493,8.31
1456985093,8.44
1456988693,8.44
1456992293,8.42
1456995893,8.87
1456999493,8.93
1457003093,8.76
1457006693,9.07
1457010293,9.32
1457013893,9.02
1457017493,9.41
1457021093,9.56
1457024693,9.71
1457028293,9.85
1457031893,9.94
1457035493,8.75
1457039093,9.12
1457042693,9.33
1457046293,9.50
1457049893,9.38
1457053493,9.78
1457057093,9.61
1457060693,9.63
1457064293,9.35
1457067893,9.07
1457071493,9.21
1457075093,9.27
1457078693,8.76
1457082293,8.39
1457085893,8.52
1457089493,8.98
1457093093,8.98
1457096693,9.35
1457100293,9.31
1457103893,9.12
1457107493,8.75
1457111093,9.13
1457114693,9.06
1457118293,9.54
1457121893,9.63
1457125493,9.54
1457129093,9.55
1457132693,9.49
1457136293,9.52
1457139893,9.41
1457143493,9.75
1457147093,9.95
1457150693,9.96
1457154293,10.00
1457157893,10.04
1457161493,10.03
1457165093,10.04
1457168693,10.05
1457172293,10.30
1457175893,10.74
1457179493,10.25
1457183093,10.30
1457186693,10.85
1457190293,11.00
1457193893,11.09
1457197493,11.43
1457201093,11.11
1457204693,11.49
1457208293,11.72
1457211893,11.65
1457215493,11.39
1457219093,11.77
1457222693,11.76
1457226293,11.64
1457229893,11.97
1457233493,11.36
1457237093,10.97
1457240693,10.87
1457244293,11.16
1457247893,11.19
1457251493,11.01
1457255093,11.49
1457258693,11.15
1457262293,10.98
1457265893,11.26
1457269493,11.41
1457273093,11.20
1457276693,11.70
1457280293,11.23
1457283893,11.64
1457287493,11.62
1457291093,11.20
1457294693,10.45
1457298293,10.12
1457301893,10.25
1457305493,10.65
1457309093,10.36
1457312693,10.57
1457316293,10.37
1457319893,10.32
1457323493,11.03
1457327093,11.48
1457330693,11.18
1457334293,10.86
1457337893,10.70
1457341493,10.63
1457345093,10.69
1457348693,10.99
1457352293,10.70
1457355893,10.16
1457359493,10.12
1457363093,10.12
1457366693,9.78
1457370293,9.38
1457373893,9.78
1457377493,9.69
1457381093,9.86
1457384693,10.36
1457388293,10.14
1457391893,10.33
1457395493,9.72
1457399093,9.42
1457402693,9.79
1457406293,9.41
1457409893,9.50
1457413493,9.48
1457417093,9.48
1457420693,9.71
1457424293,9.06
1457427893,8.64
1457431493,8.93
1457435093,8.77
1457438693,8.81
1457442293,9.15
1457445893,9.56
1457449493,10.06
1457453093,9.48
1457456693,9.66
1457460293,9.86
1457463893,10.29
1457467493,9.96
1457471093,9.93
1457474693,9.89
1457478293,9.75
1457481893,9.95
1457485493,9.93
1457489093,10.06
1457492693,9.80
1457496293,9.87
1457499893,9.74
1457503493,9.70
1457507093,9.70
1457510693,9.61
1457514293,10.10
1457517893,10.50
1457521493,10.60
1457525093,10.66
1457528693,10.71
1457532293,10.70
1457535893,10.44
1457539493,10.49
1457543093,10.49
1457546693,10.50
1457550293,10.72
1457553893,10.69
1457557493,10.75
1457561093,10.85
1457564693,10.51
1457568293,10.72
1457571893,10.55
1457575493,11.52
1457579093,11.75
1457582693,11.57
1457586293,11.91
1457589893,11.90
1457593493,11.88
1457597093,11.77
1457600693,11.76
1457604293,12.01
1457607893,11.92
1457611493,11.99
1457615093,11.94
1457618693,11.85
1457622293,11.92
1457625893,11.71
1457629493,11.54
1457633093,11.53
1457636693,11.70
1457640293,11.45
1457643893,11.14
1457647493,11.27
1457651093,11.43
1457654693,11.43
1457658293,11.48
1457661893,11.39
1457665493,11.15
1457669093,11.12
1457672693,11.22
1457676293,11.11
1457679893,11.01
1457683493,10.83
1457687093,10.83
1457690693,10.83
1457694293,10.69
1457697893,10.67
1457701493,10.48
1457705093,10.64
1457708693,11.20
1457712293,11.40
1457715893,11.20
1457719493,10.56
1457723093,11.30
1457726693,11.15
1457730293,11.19
1457733893,11.31
1457737493,11.31
1457741093,11.47
1457744693,11.46
1457748293,11.34
1457751893,11.34
1457755493,11.26
1457759093,11.27
1457762693,11.29
1457766293,12.02
1457769893,12.49
1457773493,12.60
1457777093,12.62
1457780693,12.76
1457784293,12.86
1457787893,12.75
1457791493,12.95
1457795093,12.52
1457798693,12.91
1457802293,13.47
1457805893,13.34
1457809493,13.04
1457813093,12.99
1457816693,12.99
1457820293,13.00
1457823893,13.23
1457827493,13.12
1457831093,13.13
1457834693,12.92
1457838293,13.36
1457841893,13.26
1457845493,12.57
1457849093,14.14
1457852693,14.03
1457852693,14.18
1457856293,14.10
1457859893,14.02
1457863493,14.29
1457867093,13.81
1457870693,14.11
1457874293,14.06
1457877893,14.11
1457881493,14.30
1457885093,14.34
1457888693,14.19
1457892293,14.09
1457895893,13.82
1457899493,14.06
1457903093,14.02
1457906693,14.11
1457910293,14.30
1457913893,15.00
1457917493,14.81
1457921093,14.69
1457924693,14.99
1457928293,14.11
1457931893,12.92
1457935493,13.32
1457939093,13.41
1457942693,13.23
1457946293,12.92
1457949893,14.01
1457953493,13.21
1457957093,13.96
1457960693,13.34
1457964293,13.43
1457967893,13.14
1457971493,13.56
1457975093,13.92
1457978693,13.87
1457982293,13.56
1457985893,13.47
1457989493,13.70
1457993093,13.83
1457996693,14.21
1458000293,13.71
1458003893,13.71
1458007493,13.33
1458011093,12.49
1458014693,12.57
1458018293,12.68
1458021893,12.58
1458025493,12.39
1458029093,12.22
1458032693,12.49
1458036293,12.80
1458039893,12.53
1458043493,12.96
1458047093,12.76
1458050693,13.14
1458054293,13.23
1458057893,12.92
1458061493,13.05
1458065093,12.60
1458068693,12.72
1458072293,12.44
1458075893,12.25
1458079493,12.67
1458083093,12.89
1458086693,13.09
1458090293,12.81
1458093893,12.75
1458097493,13.08
1458101093,13.02
1458104693,13.35
1458108293,13.49
1458111893,13.45
1458115493,13.18
1458119093,13.15
1458122693,13.28
1458126293,13.41
1458129893,13.26
1458133493,13.73
1458137093,13.56
1458140693,13.51
1458144293,13.62
1458147893,13.44
1458151493,13.29
1458155093,13.32
1458158693,13.16
1458162293,12.85
1458165893,13.13
1458169493,13.10
1458173093,13.01
1458176693,13.04
1458180293,13.01
1458183893,12.91
1458187493,12.62
1458191093,12.41
1458194693,12.48
1458198293,12.52
1458201893,12.48
1458205493,12.36
1458209093,12.33
1458212693,11.95
1458216293,12.10
1458219893,11.24
1458223493,11.99
1458227093,11.33
1458230693,11.40
1458234293,10.78
1458237893,10.57
1458241493,10.78
1458245093,11.34
1458248693,10.76
1458252293,10.90
1458255893,11.00
1458259493,11.35
1458263093,11.43
1458266693,11.49
1458270293,11.04
1458273893,11.02
1458277493,10.75
1458281093,10.81
1458284693,10.76
1458288293,11.05
1458291893,10.39
1458295493,10.80
1458299093,10.42
1458302693,10.38
1458306293,10.14
1458309893,9.29
1458313493,9.14
1458317093,8.94
1458320693,9.07
1458324293,9.36
1458327893,10.42
1458331493,10.16
1458335093,9.79
1458338693,9.91
1458342293,10.16
1458345893,10.09
1458349493,10.22
1458353093,10.38
1458356693,10.72
1458360293,10.96
1458363893,10.83
1458367493,10.24
1458371093,10.20
1458374693,10.52
1458378293,10.38
1458381893,9.88
1458385493,10.17
1458389093,10.77
1458392693,10.89
1458396293,10.89
1458399893,10.82
1458403493,10.67
1458407093,10.78
1458410693,10.74
1458414293,10.97
1458417893,10.88
1458421493,10.86
1458425093,10.62
1458428693,10.49
1458432293,10.54
1458435893,10.44
1458439493,10.14
1458443093,10.45
1458446693,10.63
1458450293,10.57
1458453893,10.60
1458457493,10.82
1458461093,10.73
1458464693,10.45
1458468293,10.39
1458471893,10.43
1458475493,10.27
1458479093,10.30
1458482693,10.35
1458486293,10.20
1458489893,10.36
1458493493,10.29
1458497093,9.97
1458500693,10.15
1458504293,9.98
1458507893,9.71
1458511493,9.61
1458515093,9.91
1458518693,10.17
1458522293,10.35
1458525893,10.23
1458529493,10.07
1458533093,10.11
1458536693,10.38
1458540293,10.43
1458543893,10.50
1458547493,10.63
1458551093,10.44
1458554693,10.56
1458558293,10.75
1458561893,10.72
1458565493,10.88
1458569093,10.98
1458572693,10.79
1458576293,10.89
1458579893,10.87
1458583493,10.85
1458587093,10.85
1458590693,10.86
1458594293,11.62
1458597893,11.84
1458601493,11.45
1458605093,11.65
1458608693,11.79
1458612293,11.83
1458615893,11.96
1458619493,11.59
1458623093,11.54
1458626693,11.42
1458630293,11.51
1458633893,11.54
1458637493,11.67
1458641093,11.65
1458644693,11.68
1458648293,11.78
1458651893,11.79
1458655493,11.99
1458659093,11.90
1458662693,11.96
1458666293,11.85
1458669893,11.65
1458673493,11.48
1458677093,11.21
1458680693,11.57
1458684293,11.45
1458687893,11.33
1458691493,11.44
1458695093,11.40
1458698693,11.54
1458702293,11.02
1458705893,11.26
1458709493,11.04
1458713093,11.25
1458716693,11.42
1458720293,11.55
1458723893,11.72
1458727493,11.96
1458731093,11.82
1458734693,11.76
1458738293,11.76
1458741893,11.72
1458745493,11.75
1458749093,11.76
1458752693,11.85
1458756293,11.83
1458759893,11.76
1458763493,12.34
1458767093,12.12
1458770693,12.20
1458774293,12.11
1458777893,12.13
1458781493,12.20
1458785093,12.29
1458788693,12.31
1458792293,12.32
1458795893,12.20
1458799493,11.68
1458803093,11.67
1458806693,11.73
1458810293,11.70
1458813893,11.43
1458817493,11.41
1458821093,11.41
1458824693,11.41
1458828293,11.51
1458831893,11.20
1458835493,10.86
1458839093,10.99
1458842693,11.00
1458846293,11.35
1458849893,11.30
1458853493,11.47
1458857093,11.46
1458860693,11.11
1458864293,11.24
1458867893,11.15
1458871493,11.03
1458875093,11.15
1458878693,11.30
1458882293,11.32
1458885893,11.11
1458889493,10.81
1458893093,10.83
1458896693,10.59
1458900293,10.83
1458903893,10.68
1458907493,10.90
1458911093,10.83
1458914693,10.87
1458918293,10.94
1458921893,10.88
1458925493,10.73
1458929093,10.61
1458932693,10.56
1458936293,10.54
1458939893,10.66
1458943493,10.60
1458947093,10.78
1458950693,10.75
1458954293,10.66
1458957893,10.59
1458961493,10.63
1458965093,10.88
1458968693,11.05
1458972293,11.02
1458975893,11.08
1458979493,10.98
1458983093,10.90
1458986693,10.88
1458990293,10.94
1458993893,10.95
1458997493,10.93
1459001093,10.95
1459004693,10.67
1459008293,10.73
1459011893,10.73
1459015493,10.76
1459019093,10.76
1459022693,10.95
1459026293,11.00
1459029893,10.90
1459033493,10.82
1459037093,10.88
1459040693,10.99
1459044293,10.95
1459047893,11.00
1459051493,10.96
1459055093,10.95
1459058693,10.97
1459062293,10.87
1459065893,10.84
1459069493,10.85
1459073093,10.90
1459076693,10.81
1459080293,10.83
1459083893,10.90
1459087493,10.85
1459091093,10.82
1459094693,10.72
1459098293,10.71
1459101893,10.71
1459105493,10.73
1459109093,10.69
1459112693,10.25
1459116293,10.33
1459119893,10.34
1459123493,10.39
1459127093,10.55
1459130693,10.43
1459134293,10.46
1459137893,10.42
1459141493,10.55
1459145093,10.67
1459148693,11.34
1459152293,11.26
1459155893,11.29
1459159493,11.22
1459163093,11.27
1459166693,11.14
1459170293,11.09
1459173893,11.23
1459177493,11.11
1459181093,11.00
1459184693,11.09
1459188293,11.45
1459191893,11.36
1459195493,11.38
1459199093,11.66
1459202693,11.71
1459206293,11.65
1459209893,11.52
1459213493,11.42
1459217093,11.51
1459220693,11.60
1459224293,11.66
1459227893,11.51
1459231493,11.47
1459235093,11.47
1459238693,11.51
1459242293,11.48
1459245893,11.53
1459249493,11.52
1459253093,11.51
1459256693,11.46
1459260293,11.45
1459263893,11.65
1459267493,11.61
1459271093,11.66
1459274693,11.76
1459278293,11.72
1459281893,11.79
1459285493,11.67
1459289093,11.80
1459292693,11.67
1459296293,11.72
1459299893,11.68
1459303493,11.66
1459307093,11.75
1459310693,11.55
1459314293,11.60
1459317893,11.60
1459321493,11.53
1459325093,11.54
1459328693,11.61
1459332293,11.70
1459335893,11.85
1459339493,11.77
1459343093,11.81
1459346693,11.69
1459350293,11.75
1459353893,11.92
1459357493,11.97
1459361093,11.81
1459364693,11.76
1459368293,11.90
1459371893,11.85
1459375493,12.05
1459379093,12.02
1459382693,12.07
1459386293,12.01
1459389893,11.95
1459393493,11.88
1459397093,11.88
1459400693,12.00
1459404293,11.91
1459407893,11.85
1459411493,11.84
1459415093,11.94
1459418693,11.89
1459422293,11.95
1459425893,11.89
1459429493,11.93
1459433093,11.89
1459436693,11.94
1459440293,11.94
1459443893,11.91
1459447493,11.91
1459451093,11.90
1459454693,11.93
1459458293,11.69
1459461893,11.57
1459465493,11.63
1459469093,11.66
1459472693,11.35
1459476293,11.41
1459479893,11.41
1459483493,11.41
1459487093,11.41
1459490693,11.33
1459494293,11.45
1459497893,11.77
1459501493,11.73
1459505093,11.67
1459508693,11.61
1459512293,11.66
1459515893,11.74
1459519493,11.79
1459523093,11.78
1459526693,11.75
1459530293,11.72
1459533893,11.71
1459537493,11.74
1459541093,11.86
1459544693,11.76
1459548293,11.66
1459551893,11.66
1459555493,11.63
1459559093,11.64
1459562693,11.62
1459566293,11.63
1459569893,11.61
1459573493,11.56
1459577093,11.55
1459580693,11.53
1459584293,11.51
1459587893,11.48
1459591493,11.48
1459595093,11.62
1459598693,11.41
1459602293,11.40
1459605893,11.45
1459609493,11.49
1459613093,11.55
1459616693,11.55
1459620293,11.55
1459623893,11.47
1459627493,11.47
1459631093,11.50
1459634693,11.51
1459638293,11.58
1459641893,11.61
1459645493,11.58
1459649093,11.57
1459652693,11.61
1459656293,11.61
1459659893,11.57
1459663493,11.55
1459667093,11.55
1459670693,11.53
1459674293,11.51
1459677893,11.54
1459681493,11.51
1459685093,11.50
1459688693,11.50
1459692293,11.56
1459695893,11.57
1459699493,11.65
1459703093,11.59
1459706693,11.56
1459710293,11.56
1459713893,11.56
1459717493,11.55
1459721093,11.56
1459724693,11.55
1459728293,11.55
1459731893,11.56
1459735493,11.65
1459739093,11.65
1459742693,11.58
1459746293,11.61
1459749893,11.61
1459753493,11.59
1459757093,11.56
1459760693,11.55
1459764293,11.54
1459767893,11.52
1459771493,11.52
1459775093,11.45
1459778693,11.30
1459782293,11.22
1459785893,11.33
1459789493,11.02
1459793093,11.10
1459796693,11.06
1459800293,11.19
1459803893,11.28
1459807493,11.30
1459811093,11.26
1459814693,11.21
1459818293,11.16
1459821893,11.10
1459825493,11.12
1459829093,11.14
1459832693,11.08
1459836293,11.08
1459839893,11.11
1459843493,10.86
1459847093,10.81
1459850693,10.73
1459854293,10.83
1459857893,10.79
1459861493,10.87
1459865093,10.84
1459868693,10.78
1459872293,10.75
1459875893,10.84
1459879493,10.79
1459883093,10.83
1459886693,10.84
1459890293,10.73
1459893893,10.47
1459897493,10.50
1459901093,10.48
1459904693,10.35
1459908293,10.23
1459911893,10.39
1459915493,10.41
1459919093,10.53
1459922693,10.39
1459926293,10.44
1459929893,10.40
1459933493,10.33
1459937093,10.37
1459940693,10.30
1459944293,10.25
1459947893,10.76
1459951493,10.73
1459955093,10.92
1459958693,10.85
1459962293,10.81
1459965893,10.65
1459969493,10.62
1459973093,10.75
1459976693,10.73
1459980293,10.80
1459983893,10.84
1459987493,10.89
1459991093,10.84
1459994693,10.77
1459998293,10.78
1460001893,10.70
1460005493,10.75
1460009093,10.60
1460012693,10.58
1460016293,10.69
1460019893,10.71
1460023493,10.72
1460027093,10.71
1460030693,10.71
1460034293,10.56
1460037893,10.50
1460041493,10.51
1460045093,10.36
1460048693,10.51
1460052293,10.40
1460055893,10.21
1460059493,10.02
1460063093,10.15
1460066693,10.16
1460070293,10.08
1460073893,10.31
1460077493,10.19
1460081093,10.10
1460084693,10.10
1460088293,10.13
1460091893,10.16
1460095493,10.18
1460099093,10.22
1460102693,10.23
1460106293,10.21
1460109893,10.02
1460113493,10.11
1460117093,9.93
1460120693,9.71
1460124293,9.74
1460127893,9.79
1460131493,9.74
1460135093,9.74
1460138693,9.77
1460142293,9.82
1460145893,9.74
1460149493,9.75
1460153093,9.78
1460156693,9.76
1460160293,9.95
1460163893,9.89
1460167493,9.72
1460171093,9.74
1460174693,9.66
1460178293,9.81
1460181893,9.94
1460185493,9.91
1460189093,10.07
1460192693,10.00
1460196293,10.01
1460199893,10.02
1460203493,9.91
1460207093,9.97
1460210693,9.89
1460214293,9.75
1460217893,9.70
1460221493,9.65
1460225093,9.61
1460228693,9.62
1460232293,9.40
1460235893,9.30
1460239493,9.51
1460243093,9.17
1460246693,9.32
1460250293,9.34
1460253893,9.31
1460257493,9.15
1460261093,9.10
1460264693,9.08
1460268293,9.11
1460271893,9.15
1460275493,9.14
1460279093,9.04
1460282693,8.70
1460286293,8.83
1460289893,8.86
1460293493,8.70
1460297093,8.65
1460300693,8.34
1460304293,8.32
1460307893,7.97
1460311493,7.44
1460315093,8.29
1460318693,8.29
1460322293,8.31
1460325893,8.69
1460329493,8.40
1460333093,8.66
1460336693,8.67
1460340293,8.82
1460343893,8.79
1460347493,8.66
1460351093,8.51
1460354693,8.55
1460358293,8.73
1460361893,8.72
1460365493,8.75
1460369093,8.63
1460372693,8.65
1460376293,8.40
1460379893,8.34
1460383493,8.20
1460387093,8.29
1460390693,8.35
1460394293,8.35
1460397893,8.41
1460401493,8.48
1460405093,8.40
1460408693,8.42
1460412293,8.49
1460415893,8.75
1460419493,8.64
1460423093,8.64
1460426693,8.73
1460430293,8.71
1460433893,8.44
1460437493,8.52
1460441093,8.35
1460444693,8.38
1460448293,8.04
1460451893,7.98
1460455493,8.03
1460459093,8.03
1460462693,7.79
1460466293,8.24
1460469893,8.18
1460473493,7.91
1460477093,8.11
1460480693,7.98
1460484293,7.99
1460487893,7.82
1460491493,7.62
1460495093,7.64
1460498693,7.17
1460502293,7.30
1460505893,7.47
1460509493,7.51
1460513093,7.59
1460516693,7.53
1460520293,7.41
1460523893,7.31
1460527493,7.36
1460531093,7.26
1460534693,7.13
1460538293,7.39
1460541893,7.22
1460545493,7.22
1460549093,7.39
1460552693,7.45
1460556293,7.78
1460559893,7.72
1460563493,7.70
1460567093,8.10
1460570693,8.03
1460574293,8.30
1460577893,8.60
1460581493,8.48
1460585093,8.41
1460588693,8.07
1460592293,8.29
1460595893,8.49
1460599493,8.12
1460603093,8.05
1460606693,8.00
1460610293,8.09
1460613893,8.31
1460617493,8.32
1460621093,8.27
1460624693,8.30
1460628293,8.50
1460631893,8.58
1460635493,8.73
1460639093,8.56
1460642693,8.73
1460646293,8.53
1460649893,8.46
1460653493,8.48
1460657093,8.49
1460660693,8.47
1460664293,8.36
1460667893,8.27
1460671493,8.31
1460675093,8.25
1460678693,8.28
1460682293,8.39
1460685893,8.55
1460689493,8.47
1460693093,8.44
1460696693,8.38
1460700293,8.37
1460703893,8.31
1460707493,8.35
1460711093,8.32
